Distance (um),Average Content of C (wt. %),Average Content of N (wt. %)
61.6,0.5308430750000015,1.7888208166666681
62.400000000000006,0.5041598333333345,2.1550159666666606
63.2,0.530228066666668,1.8874074666666638
64.0,0.5694296805555569,2.0188942166666637
64.8,0.5284056944444459,1.95786475
65.60000000000001,0.5184078861111128,1.8733510166666638
66.4,0.49420013611111274,2.032962866666664
67.2,0.5128160333333346,1.8780344333333323
68.0,0.5016682416666679,2.0611809333333344
68.8,0.5178248055555571,1.826394233333333
69.60000000000001,0.5246556388888903,1.9437577833333315
70.4,0.479920602777779,2.159736449999997
71.2,0.4370621500000016,2.32406386666666
72.0,0.5258702166666683,2.0611347166666616
72.8,0.4780481027777796,2.2348442166666604
73.60000000000001,0.42650218333333484,1.8592832833333326
74.4,0.4395587194444459,2.1644218999999967
75.2,0.4520015305555567,2.000125549999999
76.0,0.49296712500000134,1.8686583499999996
76.80000000000001,0.4923546444444458,2.2442284999999957
77.60000000000001,0.4345986361111125,2.0845988666666635
78.4,0.48427639166666836,2.07049928333333
79.2,0.4606714777777794,2.056445166666659
80.0,0.4681165222222237,2.0751744333333306
80.80000000000001,0.41036988611111275,2.023593949999998
81.60000000000001,0.4178080861111125,1.976618883333332
82.4,0.44699645277777944,2.037696999999998
83.2,0.41657330555555716,2.140953149999997
84.0,0.42153515833333516,1.8780191499999959
84.80000000000001,0.49420810833333517,1.826377666666665
85.60000000000001,0.45570435555555716,2.150382149999997
86.4,0.476262947222224,1.770035783333332
87.2,0.5137040416666684,2.056433483333331
88.0,0.5292908444444461,2.0095120666666646
88.80000000000001,0.5773198666666681,1.8686284333333298
89.60000000000001,0.552969258333335,1.7606481833333325
90.4,0.5161440666666682,1.840488849999998
91.2,0.45569640277777923,1.9766745499999983
92.0,0.4736908944444462,2.1738187166666605
92.80000000000001,0.4904870250000018,1.9297032999999995
93.60000000000001,0.47436503333333496,1.9390538666666628
94.4,0.448862030555557,2.1925698999999934
95.2,0.461903944444446,1.8263272166666642
96.0,0.4743354583333353,2.0845960166666604
96.80000000000001,0.508493319444446,1.995402899999998
97.60000000000001,0.5370712083333345,1.9296590833333316
98.4,0.5265062055555573,1.9156149999999967
99.2,0.5078944694444464,1.9203026166666632
100.0,0.5346062750000021,1.746575433333331
100.80000000000001,0.492968369444446,1.835778649999999
101.60000000000001,0.5569490111111125,1.8967958166666643
102.4,0.5401485055555573,1.873332516666663
103.2,0.5867561972222238,1.7982209166666656
104.0,0.5656431083333348,2.0658931500000004
104.80000000000001,0.5818057583333348,1.9249748166666627
105.60000000000001,0.5408022666666681,1.9390319499999984
106.4,0.5084747694444459,1.7794819333333327
107.2,0.5519765222222237,1.8686530666666665
108.0,0.5662613444444454,1.9484815166666658
108.80000000000001,0.5351787388888902,1.9531480999999982
109.60000000000001,0.5364464388888904,1.9484709833333314
110.4,0.48053425000000155,1.9907135499999966
111.2,0.5090919750000017,1.821703666666665
112.0,0.5122184861111128,1.755981300000002
112.80000000000001,0.5109615000000017,1.8310704333333307
113.60000000000001,0.47062160833333455,1.8029102333333344
114.4,0.531484527777779,1.8358003333333317
115.2,0.4954516777777793,1.8357743166666678
116.0,0.5177777500000015,1.8545855333333328
116.80000000000001,0.5177903111111126,1.7982308833333327
117.60000000000001,0.49793881666666784,1.995589233333328
118.4,0.5457563611111124,1.7043616333333362
119.2,0.5563321166666683,1.8686739
120.0,0.5302781166666678,1.8686523166666655
120.80000000000001,0.5668982277777789,1.7465743166666663
121.60000000000001,0.555717555555557,1.8498350999999957
122.4,0.5364686250000014,1.934372449999996
123.2,0.5196775888888904,1.8827281166666667
124.0,0.4923310388888902,1.746582550000001
124.80000000000001,0.5413748277777793,1.9437249166666621
125.60000000000001,0.5165480250000017,1.9532112499999994
126.4,0.5364183222222237,1.793513749999998
127.2,0.5295947027777793,1.9719538666666658
128.0,0.5128035111111128,1.7513020833333333
128.8,0.5333191694444459,1.7324912999999984
129.6,0.482394694444446,1.7324890999999996
130.4,0.5295716611111124,1.7700543166666645
131.20000000000002,0.5395103388888907,1.7277809833333333
132.0,0.5482161416666679,1.751273283333331
132.8,0.5612728916666678,1.7043446833333327
133.6,0.5351922527777792,1.7090040833333346
134.4,0.49046956388889046,1.6714160999999998
135.20000000000002,0.5053798750000015,1.868689266666667
136.0,0.48861244444444596,1.8123161666666674
136.8,0.5277202388888903,1.854537016666664
137.6,0.48114272500000127,2.0799269999999965
138.4,0.5059868722222239,1.680873733333334
139.20000000000002,0.5271139805555571,1.694953933333333
140.0,0.5488303527777795,1.906192666666664
140.8,0.5469781527777793,1.770059366666668
141.6,0.5898288666666683,1.6433251833333344
142.4,0.5507150055555566,1.835799283333332
143.20000000000002,0.5240001277777789,1.7137235833333333
144.0,0.5146869388888904,1.755961683333336
144.8,0.5153039694444458,1.8216788333333322
145.6,0.5681065250000014,1.7465847499999974
146.4,0.527754480555557,1.8216779499999984
147.20000000000002,0.555041141666668,1.704310366666666
148.0,0.5811429166666681,1.4742774166666657
148.8,0.5786725194444461,1.8029523500000004
149.6,0.5382927472222238,2.0658013666666637
150.4,0.5475901472222239,1.6855345833333326
151.20000000000002,0.5649952583333349,1.5822717999999998
152.0,0.5395196138888904,1.741883883333333
152.8,0.5301943111111128,1.8263747833333301
153.60000000000002,0.5078407055555572,1.7700903666666652
154.4,0.524625772222224,1.6574186999999987
155.20000000000002,0.5569394833333347,1.7512751500000012
156.0,0.5413821777777796,1.727751099999999
156.8,0.584857991666668,1.540031566666666
157.60000000000002,0.5463929916666685,1.647973500000001
158.4,0.5370561388888905,1.7512772833333352
159.20000000000002,0.5469882250000012,1.751279583333333
160.0,0.5705875972222235,1.652666299999999
160.8,0.5475871138888899,1.5024714333333342
161.60000000000002,0.5780275861111123,1.6573651999999994
162.4,0.6084760888888904,1.8263654333333321
163.20000000000002,0.5451044861111125,1.8874787333333314
164.0,0.5475893111111125,1.6104276666666684
164.8,0.5227683611111122,1.8686840999999954
165.60000000000002,0.5208837083333347,1.5399963999999995
166.4,0.5301981027777793,1.4789864499999992
167.20000000000002,0.5569195722222234,1.4977673833333345
168.0,0.5724487222222234,1.38038445
168.8,0.5674687083333348,1.6574176833333336
169.60000000000002,0.5569131555555574,1.6808273833333336
170.4,0.5643552638888903,1.7747767999999993
171.20000000000002,0.5488363416666681,1.5635341000000014
172.0,0.5420139861111125,1.708986566666667
172.8,0.549470969444446,1.680823383333332
173.60000000000002,0.5618933055555567,1.5869697499999993
174.4,0.5475923055555572,1.6529983166666673
175.20000000000002,0.5438736916666683,1.6902497166666672
176.0,0.59540498888889,1.709024816666664
176.8,0.6408196277777792,1.6057724333333334
177.60000000000002,0.6303313138888901,1.6996382000000005
178.4,0.6017194555555571,1.6151359833333354
179.20000000000002,0.6061354833333349,1.9061769499999983
180.0,0.6258781083333348,1.4179617000000022
180.8,0.5693466722222238,1.6573504333333335
181.60000000000002,0.5656144472222239,1.5259752499999988
182.4,0.5304501222222239,1.6151453333333328
183.20000000000002,0.6400742250000014,1.7372076833333316
184.0,0.6299179833333347,1.7794386333333319
184.8,0.7337958250000014,1.502437416666666
185.60000000000002,0.8964565944444453,1.6667615166666674
186.4,0.9352575944444462,1.8594582666666664
187.20000000000002,0.6962464250000013,1.601040433333334
188.0,0.5432636805555571,1.6996662499999986
188.8,0.5444758666666681,1.4602250000000008
189.60000000000002,0.5289469888888906,1.793516599999999
190.4,0.5674608333333347,1.3193681666666692
191.20000000000002,0.5059803000000017,1.6855251333333325
192.0,0.5550548888888901,1.5305988000000001
192.8,0.5376821722222236,1.5165649833333332
193.60000000000002,0.5252327305555569,1.6527135666666672
194.4,0.5432337361111126,1.7043371333333348
195.20000000000002,0.4954161333333349,2.075209366666662
196.0,0.49727640277777946,1.4743082499999993
196.8,0.558129094444446,1.7559896666666657
197.60000000000002,0.537639044444446,1.5728864999999996
198.4,0.5879798166666681,1.5775668000000005
199.20000000000002,0.5842684361111125,1.5306387833333355
200.0,0.5805298527777796,1.7090255333333353
200.8,0.6165451444444455,1.7324953000000012
201.60000000000002,0.6668520250000011,1.507172366666667
202.4,0.6053795611111124,1.4930613000000004
203.20000000000002,0.5395207027777787,1.6573917999999994
204.0,0.5519372250000015,1.6010445666666675
204.8,0.574280602777779,1.6761357999999982
205.60000000000002,0.5755502861111121,1.5681917999999995
206.4,0.541993919444446,1.6621142500000026
207.20000000000002,0.5705621055555571,1.4649157333333345
208.0,0.5413751000000013,1.6244966833333307
208.8,0.5357881666666683,1.5728543500000007
209.60000000000002,0.5637197027777797,1.676185349999999
210.4,0.5364214333333349,1.5024829166666651
211.20000000000002,0.5705687750000012,1.582295783333332
212.0,0.5966546250000015,1.4273329666666674
212.8,0.6097009722222234,1.66677415
213.60000000000002,0.6401180527777791,1.4226463333333355
214.4,0.5761587027777791,1.4320257333333328
215.20000000000002,0.6426329972222234,1.5822398833333322
216.0,0.6084663861111123,1.5259400499999995
216.8,0.6010022861111123,1.408560233333333
217.60000000000002,0.5736654583333349,1.6482239666666652
218.4,0.6115449277777788,1.4085446166666677
219.20000000000002,0.6010076333333351,1.3804090833333362
220.0,0.628982550000001,1.6104412166666673
220.8,0.637669666666668,1.3381266333333341
221.60000000000002,0.6103204333333351,1.3897853000000016
222.4,0.6016200361111127,1.774758266666665
223.20000000000002,0.6047455944444456,1.4038827833333354
224.0,0.6557189527777793,1.2770990333333336
224.8,0.6047132777777792,1.554085816666667
225.60000000000002,0.5972757583333347,1.2489584833333354
226.4,0.5923010916666683,1.6198234999999999
227.20000000000002,0.6357758361111127,1.4883985833333346
228.0,0.6451149250000014,1.6902301999999998
228.8,0.6171602305555569,1.6010291166666655
229.60000000000002,0.5401351472222237,1.4085632833333324
230.4,0.5742792416666683,1.3757381000000009
231.20000000000002,0.6221179611111122,1.5541075000000009
232.0,0.6239690916666679,1.455466066666667
232.8,0.6270795222222232,1.3944572000000006
233.60000000000002,0.6022339166666679,1.5306347166666658
234.4,0.6146689888888904,1.5775594833333348
235.20000000000002,0.6159047222222236,1.5400304166666683
236.0,0.6699634472222232,1.2723631333333336
236.8,0.6364494694444459,1.3709857666666676
237.60000000000002,0.6625567666666682,1.3803928500000004
238.4,0.7078940944444456,1.1738219166666675
239.20000000000002,0.6215003861111125,1.267714750000002
240.0,0.6053355000000015,1.408576633333334
240.8,0.5922981166666682,1.59633435
241.60000000000002,0.6134311361111121,1.3850668500000005
242.4,0.528345630555557,1.427326733333334
243.20000000000002,0.5395102416666681,1.356901433333334
244.0,0.6115567111111128,1.3006057333333347
244.8,0.5891919055555568,1.3803721166666658
245.60000000000002,0.6047167000000013,1.309966500000002
246.4,0.5339107472222238,1.324069366666666
247.20000000000002,0.5898046000000012,1.2395205333333332
248.0,0.5631164388888905,1.3193599000000014
248.8,0.5513118722222236,1.2864658666666684
249.60000000000002,0.5618737833333345,1.347546866666667
250.4,0.5861046722222235,1.5399863
251.20000000000002,0.6072197833333354,1.2959194666666685
252.0,0.65068923888889,1.1972998500000005
252.8,0.6364003527777791,1.281777333333333
253.60000000000002,0.648930469444446,1.3193734833333342
254.4,0.7303718916666676,1.234860866666668
255.20000000000002,0.7198302805555565,1.187996133333334
256.0,0.7627303250000005,1.3663000833333334
256.8,0.7204230055555563,1.300777799999999
257.6,0.653180402777779,0.9437817166666662
258.40000000000003,0.62894128888889,1.2912700499999987
259.2,0.6450974444444457,1.230147600000001
260.0,0.665613744444446,1.4508067999999996
260.8,0.6283407277777788,1.3099675833333335
261.6,0.6277189527777788,1.3428213999999998
262.40000000000003,0.6308210611111121,1.300567816666666
263.2,0.6525452111111124,1.2348700833333333
264.0,0.5966377277777789,1.0799270166666675
264.8,0.5910527000000011,1.253622350000001
265.6,0.6233575055555566,1.0235850333333332
266.40000000000003,0.6233452361111125,1.3287679666666679
267.2,0.6047238361111126,1.1222004166666655
268.0,0.5941495194444459,1.1362869166666667
268.8,0.614642291666668,1.042374233333335
269.6,0.5985015361111125,1.3428223166666677
270.40000000000003,0.5935363000000016,1.1503555666666658
271.2,0.6221039222222239,1.0611760333333338
272.0,0.624595844444446,0.962562783333334
272.8,0.6140368111111125,1.2113983833333328
273.6,0.6084738333333347,1.2160943999999987
274.40000000000003,0.5935375250000012,1.1738312666666662
275.2,0.6208582722222235,0.8827808833333323
276.0,0.6264543250000011,0.8217326833333323
276.8,0.5947668416666679,0.9156223999999992
277.6,0.5829789194444456,0.9578945499999999
278.40000000000003,0.5761444305555569,0.882769566666666
279.2,0.6096812555555567,0.8780632833333317
280.0,0.6171307722222231,0.9484785166666662
280.8,0.5991362027777787,0.849895049999999
281.6,0.6202446055555569,1.0049395666666678
282.40000000000003,0.6488046444444456,0.7325439666666652
283.2,0.5866976888888903,0.793555983333332
284.0,0.6183712694444461,0.7654185499999985
284.8,0.5736749083333349,0.9437981499999993
285.6,0.6084838861111125,0.9484834333333333
286.40000000000003,0.6121689583333344,0.8546031666666658
287.2,0.626451583333335,0.8405044666666658
288.0,0.6333153944444454,0.713754533333331
288.8,0.5556516388888905,0.662096133333332
289.6,0.6034760666666682,0.7513312666666646
290.40000000000003,0.5643363444444459,0.5823203999999981
291.2,0.6543783555555565,0.7513197833333313
292.0,0.5897928750000015,0.5823112499999985
292.8,0.5376342805555573,0.7043580499999988
293.6,0.6084291888888903,0.7606918999999985
294.40000000000003,0.5960168666666681,0.6574260666666649
295.2,0.6749197777777791,0.6480292833333323
296.0,0.6295712694444457,0.6292636999999982
296.8,0.6301660166666679,0.6621083333333317
297.6,0.6214661833333347,0.46028193333333084
298.40000000000003,0.6438353055555568,0.6668401666666651
299.2,0.632044816666668,0.511892149999998
300.0,0.6239607888888906,0.7888705666666651
300.8,0.6525313083333342,0.4931182333333315
301.6,0.695391861111112,0.41331688333333066
302.40000000000003,0.687327900000001,0.5776576833333308
303.2,0.6910242888888899,0.41332823333333185
