Distance (um),Average Content of C (wt. %),Average Content of N (wt. %)
92.80000000000001,0.6440279222222246,2.1594143000000097
93.60000000000001,0.633443125000002,1.8726695333333323
94.4,0.6583367777777797,1.900877849999999
95.2,0.676374591666669,1.9196742999999996
96.0,0.7192597611111146,2.2017276500000054
96.80000000000001,0.7311188111111141,2.1594071500000056
97.60000000000001,0.7528780194444473,1.7504116166666643
98.4,0.7379698666666696,2.0371852000000046
99.2,0.7522514416666697,1.9525523000000036
100.0,0.7578397166666698,1.905557849999999
100.80000000000001,0.7423079805555591,2.0607380833333364
101.60000000000001,0.755955297222226,2.037220300000004
102.4,0.7149423361111139,1.9384781333333356
103.2,0.7155334666666695,1.9949059166666716
104.0,0.7199003000000032,2.2769467333333426
104.80000000000001,0.7205093388888925,1.9479062999999992
105.60000000000001,0.6533457972222244,2.2064397166666754
106.4,0.6508561694444465,1.8773816666666687
107.2,0.7323171138888922,1.8444458166666682
108.0,0.7385516055555587,1.9384606000000026
108.80000000000001,0.7372932972222261,1.8162438333333315
109.60000000000001,0.7211430916666695,1.976069083333336
110.4,0.6999858250000032,1.7645487333333298
111.2,0.7018357694444469,1.8820533833333346
112.0,0.6819490222222249,2.046630900000007
112.80000000000001,0.7878016611111143,2.004285550000003
113.60000000000001,0.7553743555555589,1.8350630833333321
114.4,0.764648675000004,2.018375300000001
115.2,0.7634356527777802,2.2112843000000098
116.0,0.757807244444447,1.7269092333333291
116.80000000000001,0.7870407027777814,2.055976550000005
117.60000000000001,0.7976223305555585,1.8068125999999975
118.4,0.8405292194444479,1.8256410333333315
119.2,0.8100481861111151,1.8491733500000005
120.0,0.821875386111115,1.9243936500000023
120.80000000000001,0.7889197555555585,2.051282116666673
121.60000000000001,0.7783385361111134,1.6376261333333317
122.4,0.7882788472222259,1.7786301499999995
123.2,0.7621750111111143,1.8444592999999982
124.0,0.7690326194444475,1.8350352166666661
124.80000000000001,0.7845588138888929,2.027803433333339
125.60000000000001,0.7652613111111144,1.8538534166666678
126.4,0.7851635361111141,1.7551504333333314
127.2,0.7621626638888929,1.6517374333333295
128.0,0.7478647750000036,1.8209548666666653
128.8,0.7217386750000033,1.825641100000001
129.6,0.6726062194444479,1.788071849999997
130.4,0.7453862694444481,1.8256369
131.20000000000002,0.7037069861111137,1.9008426333333348
132.0,0.7062057333333368,1.7034378333333282
132.8,0.7341975277777807,1.7269194333333295
133.6,0.7385262888888918,1.7222373499999961
134.4,0.7547145472222271,1.9337536666666677
135.20000000000002,0.7801944111111155,1.7175140166666578
136.0,0.7615417833333374,2.0089800666666737
136.8,0.8405359861111158,1.581224099999995
137.6,0.8393540166666701,1.7457541833333317
138.4,0.853626608333338,1.7927477000000003
139.20000000000002,0.8275624000000038,1.661137866666661
140.0,0.8206802138888928,1.9008592833333342
140.8,0.8119699583333371,1.8115328166666655
141.6,0.8492965250000041,1.961968133333337
142.4,0.8244161722222262,1.7833194166666644
143.20000000000002,0.799497825000003,1.8773134833333316
144.0,0.7416453333333374,1.7504363499999942
144.8,0.7503462361111146,1.7786435166666639
145.6,0.7260962722222257,1.7128205833333288
146.4,0.733578475000003,1.5107056166666633
147.20000000000002,0.7472691916666698,1.5859144833333307
148.0,0.7540998305555595,1.6564216499999962
148.8,0.7908013944444484,1.8820420499999986
149.6,0.7764756805555596,1.745771799999998
150.4,0.7211211583333362,1.9055702333333375
151.20000000000002,0.7248571166666702,1.7598738333333306
152.0,0.7926681000000038,1.8820512999999985
152.8,0.7553505166666703,1.7598232666666642
153.60000000000002,0.7684103777777812,1.571810416666662
154.4,0.7528282222222266,1.590647149999999
155.20000000000002,0.7229958361111141,1.6235272166666619
156.0,0.7839247888888928,1.6987278999999953
156.8,0.8088197250000038,1.816236683333331
157.60000000000002,0.8610871888888938,1.7786352333333302
158.4,0.8449380916666716,1.9761394666666714
159.20000000000002,0.8218812583333373,1.8303489500000008
160.0,0.7459968833333367,1.708130283333331
160.8,0.7671812555555588,1.7315965333333303
161.60000000000002,0.760932413888892,1.867926616666665
162.4,0.7541104666666706,1.8773351999999977
163.20000000000002,0.7615847166666699,1.6705484499999963
164.0,0.7814649694444472,1.7739479666666638
164.8,0.7796043888888925,1.482521183333331
165.60000000000002,0.7771058750000034,1.8726437500000024
166.4,0.8044757388888923,1.7786559
167.20000000000002,0.7902006777777811,1.9854724500000012
168.0,0.8069521250000035,1.90096871666667
168.8,0.8137991555555592,1.8679461833333315
169.60000000000002,0.7976557361111142,1.6799715666666637
170.4,0.8753921555555588,1.7598439500000003
171.20000000000002,0.8287306416666707,1.7645280999999966
172.0,0.8094356861111138,1.8303283333333316
172.8,0.7671669833333358,1.7128453333333322
173.60000000000002,0.7882879083333362,1.7598500666666639
174.4,0.757195911111114,1.8961616500000014
175.20000000000002,0.7254805250000033,1.6094106833333284
176.0,0.796995305555559,1.9432055833333364
176.8,0.7086962750000031,1.7410629333333312
177.60000000000002,0.7895291833333368,1.9902426333333374
178.4,0.7908066638888919,1.642309266666661
179.20000000000002,0.7783704444444471,1.6705630333333297
180.0,0.772120047222225,1.7316625666666645
180.8,0.8007278027777813,1.5765141833333305
181.60000000000002,0.7901669222222263,1.6940362999999958
182.4,0.8113125416666706,1.6140990499999956
183.20000000000002,0.7920285138888926,1.6329182666666613
184.0,0.7404007527777811,1.7034118999999934
184.8,0.779584750000004,1.5250078166666625
185.60000000000002,0.7509671361111137,1.4731125666666631
186.4,0.7659105027777806,1.54360841666666
187.20000000000002,0.7572057111111148,1.6563887499999943
188.0,0.7341905666666699,1.6094076166666622
188.8,0.7609122111111143,1.853835849999998
189.60000000000002,0.8032096527777823,1.5811983333333297
190.4,0.7261063638888922,1.6469986166666615
191.20000000000002,0.7522060000000037,1.6564164833333277
192.0,0.7584388000000034,1.647033716666661
192.8,0.776462711111115,1.8914537333333359
193.60000000000002,0.7478618000000031,1.7692349333333315
194.4,0.7845575500000033,1.788022216666665
195.20000000000002,0.7217539972222262,1.3931803166666619
196.0,0.7895660694444478,1.6658157999999974
196.8,0.7149059750000027,1.764488916666661
197.60000000000002,0.7298195138888924,1.6282237499999972
198.4,0.7565927833333369,1.7034150833333301
199.20000000000002,0.7292135083333365,1.6987246999999959
200.0,0.7640390527777804,1.5013177499999983
200.8,0.7627789361111148,1.7269535999999974
201.60000000000002,0.8057113361111141,1.6046945666666605
202.4,0.7646533027777807,1.7457624166666672
203.20000000000002,0.7864325194444475,1.5906316666666618
204.0,0.7260890388888924,1.628193833333328
204.8,0.7609114138888929,1.8303129166666645
205.60000000000002,0.7783421333333368,1.656413416666662
206.4,0.7739849638888922,1.4166838333333311
207.20000000000002,0.7510001722222249,1.595302449999995
208.0,0.8193938472222256,1.698754599999997
208.8,0.7845585027777812,1.5436072999999952
209.60000000000002,0.8069558000000031,1.6611068499999961
210.4,0.7509945722222254,1.6141558499999975
211.20000000000002,0.7858195527777817,1.6611388666666616
212.0,0.7584489500000031,1.8209538999999983
212.8,0.7851762527777827,1.7974658333333329
213.60000000000002,0.7969841055555601,1.7410133499999942
214.4,0.8200499611111152,1.6564319833333272
215.20000000000002,0.88721585555556,1.6564174833333278
216.0,0.7870835777777816,1.5576671166666631
216.8,0.7360853305555594,1.397869666666663
217.60000000000002,0.7777271250000037,1.5765204499999959
218.4,0.7323074694444477,1.5389231833333321
219.20000000000002,0.6993498555555586,1.6752451333333287
220.0,0.7690064666666695,1.5718083833333312
220.8,0.7310574638888917,1.7645507333333308
221.60000000000002,0.7578182694444476,1.6423154499999937
222.4,0.7105573416666698,1.750411583333327
223.20000000000002,0.8019674638888925,1.2709822499999976
224.0,0.7758690138888925,1.6893305499999969
224.8,0.7802111138888929,1.5201265833333322
225.60000000000002,0.7957535250000035,1.369696599999999
226.4,0.7310757416666696,1.6376003499999954
227.20000000000002,0.7901528638888915,1.4918853666666612
228.0,0.7422883027777808,1.3555584166666614
228.8,0.7876577527777817,1.5577218333333285
229.60000000000002,0.7851927027777803,1.7457593833333342
230.4,0.7596791027777815,1.53418541666666
231.20000000000002,0.7584357861111156,1.5764914166666606
232.0,0.7360329472222253,1.6939910166666614
232.8,0.7702839083333366,1.6046852999999948
233.60000000000002,0.7895256444444483,1.3790958333333307
234.4,0.7540815722222262,1.6046914833333281
235.20000000000002,0.7553337361111144,1.4495875166666632
236.0,0.8001164305555587,1.703435633333329
236.8,0.9401102666666709,1.303879766666664
237.60000000000002,0.8996465333333378,1.5012733666666642
238.4,0.9394252194444489,1.3132821833333284
239.20000000000002,0.8536133277777825,1.4825057333333282
240.0,0.9083656361111149,1.5201049833333302
240.8,0.8455178277777824,1.5059936666666642
241.60000000000002,0.788946141666671,1.6235106499999956
242.4,0.8218907277777813,1.50130738333333
243.20000000000002,0.785842750000003,1.3132976333333322
244.0,0.7528518472222251,1.2851017999999965
244.8,0.8069369388888932,1.2709420166666634
245.60000000000002,0.7926666027777802,1.3978614999999968
246.4,0.8193914750000041,1.2004720166666638
247.20000000000002,0.7889123277777818,1.3837913999999982
248.0,0.7186317444444473,1.5059812499999938
248.8,0.7727473055555585,1.416713699999996
249.60000000000002,0.782705447222226,1.4824705999999948
250.4,0.7988522888888925,1.327386266666663
251.20000000000002,0.7926425694444487,1.4026115833333301
252.0,0.7752370888888928,1.4166962166666635
252.8,0.7820535722222272,1.0641253833333297
253.60000000000002,0.807567988888893,1.1910644166666609
254.4,0.7745895500000036,1.3602797333333305
255.20000000000002,0.7578014888888923,1.1628407999999966
256.0,0.8094127611111152,1.2756612499999955
256.8,0.824992933333338,1.5107015499999965
257.6,0.8200076694444487,1.2380475333333298
258.40000000000003,0.7932571305555598,1.2897663333333316
259.2,0.7739875694444481,1.3837511833333294
260.0,0.7652715583333364,1.2192716333333313
260.8,0.8367953027777816,1.3602632166666642
261.6,0.984869297222228,1.3414635999999978
262.40000000000003,1.0479033250000043,1.12055523333333
263.2,1.0105115611111157,1.3508897166666631
264.0,0.9438153666666733,1.1534403666666635
264.8,0.8013690222222271,1.3931948166666634
265.6,0.8542058388888932,1.3226629499999973
266.40000000000003,0.8436410111111149,1.3320601833333285
267.2,0.8461284805555597,1.2521392666666609
268.0,0.8069451833333372,1.261562266666663
268.8,0.7783471694444476,1.223968216666663
269.6,0.7963668416666704,1.3368082333333298
270.40000000000003,0.7683935583333361,1.1111404666666636
271.2,0.7870503666666702,1.1816816999999977
272.0,0.8150205388888926,1.247437616666662
272.8,0.7633980472222254,0.946601066666662
273.6,0.7627702055555593,1.2568532999999962
274.40000000000003,0.7714857111111143,1.153475433333329
275.2,0.7882771166666703,1.0782326166666627
276.0,0.7957293361111152,1.153454833333331
276.8,0.7472163027777813,1.0171763166666625
277.6,0.7975967027777809,0.9842343833333281
278.40000000000003,0.7621793666666702,1.0030474499999957
279.2,0.7472354750000031,0.8902114666666616
280.0,0.7696346777777814,0.9842261333333289
280.8,0.7920282805555593,1.0265395166666627
281.6,0.7752585361111134,1.101763799999995
282.40000000000003,0.7721264250000034,0.9607289333333313
283.2,0.7839365722222257,0.9419251499999944
284.0,0.7926358805555599,0.9701457833333295
284.8,0.8243569833333367,0.9043269166666632
285.6,0.7733746805555586,0.9184361833333283
286.40000000000003,0.7932579277777813,0.9654079666666615
287.2,0.7833074277777815,0.7962526499999953
288.0,0.7714838638888928,0.772700633333329
288.8,0.7932553222222252,0.8479135833333288
289.6,0.7864125888888923,0.777422966666661
290.40000000000003,0.7851865194444477,0.8056146666666625
291.2,0.8305631055555597,0.6928178999999953
292.0,0.8044662500000047,0.6786983499999956
292.8,0.8405241444444483,0.7069168666666621
293.6,0.87798845555556,0.8620135666666623
294.40000000000003,0.8729657611111151,0.7350930833333288
295.2,0.8107035805555588,0.7210147666666632
296.0,0.837481108333337,0.6081942833333296
296.8,0.8741614388888932,0.5987959999999966
297.6,0.8405501222222256,0.655193849999996
298.40000000000003,0.876621433333337,0.5141898833333296
299.2,0.824367930555559,0.5423888166666635
300.0,0.7926384277777819,0.612890799999997
300.8,0.8312053361111147,0.5329988333333292
301.6,0.8069288888888927,0.6834123833333288
302.40000000000003,0.8386733055555594,0.37318596666666504
303.2,0.803819469444449,0.5329812666666632
304.0,0.7721206888888928,0.6129000999999963
304.8,0.8299251916666704,0.41548073333333346
305.6,0.8591622861111152,0.39667901666666644
306.40000000000003,0.8361704361111156,0.3167798333333322
307.20000000000005,0.8579220027777815,0.47190129999999686
308.0,0.8492150916666706,0.50026283333333
308.8,0.8330443916666704,0.15226106666666744
309.6,0.8778329194444492,0.42958583333333206
310.40000000000003,0.8796993527777821,0.17577273333333443
311.20000000000005,0.8871805055555595,0.194574416666668
312.0,0.8467227805555589,0.3214794499999981
312.8,0.8741000138888925,0.3074001166666661
313.6,0.8585524694444482,0.3167859499999994
314.40000000000003,0.8797060416666712,0.21337923333333472
315.20000000000005,0.9182539722222277,0.2133740333333338
316.0,0.8915041916666709,0.10996318333333359
316.8,0.9132633805555606,0.2509774833333341
317.6,0.8996027638888937,0.15226831666666785
318.40000000000003,0.8765952222222261,0.18046930000000147
319.20000000000005,0.850443591666671,0.18518441666666832
320.0,0.8902611083333379,0.10526663333333398
320.8,0.8915094611111156,0.058268066666666604
321.6,0.9033266083333374,0.302655033333332
322.40000000000003,0.9145183638888931,0.22277233333333427
323.20000000000005,0.8933536305555595,0.025364333333333332
324.0,0.92197278055556,0.14287725000000112
324.8,0.8573008305555606,-0.03573524999999999
325.6,0.861014816666671,0.03476466666666661
326.40000000000003,0.9089295055555593,0.03945914999999981
327.20000000000005,0.8094186138888917,0.0018702166666665322
328.0,0.8175052083333366,-0.040439033333333395
328.8,0.7770819583333365,-0.03573628333333349
329.6,0.8510814666666704,0.048859483333333356
330.40000000000003,0.8840271222222259,0.011270533333334285
331.20000000000005,0.8423720472222264,0.11936763333333424
